Designator,Mid X,Mid Y,Rotation,Layer
BT1,140.225,-127.475,0.0,bottom
D1,155.325,-127.495,270.0,top
Q1,128.03,-137.915,0.0,top
Q2,128.03,-116.815,0.0,top
R1,145.36,-115.9,0.0,top
R2,151.725,-135.69,270.0,top
R3,135.635,-139.05,180.0,top
R4,135.625,-115.9,180.0,top
R5,145.36,-139.05,0.0,top
SW1,122.6,-123.225,180.0,top
SW2,122.605,-131.725,0.0,top
